identificador_de_la_publicacion,identificador_de_la_cuenta,nombre_de_usuario_de_la_cuenta,nombre_de_la_cuenta,descripcion,duracion_segundos,hora_de_publicacion,enlace_permanente,tipo_de_publicacion,comentario_sobre_los_datos,fecha,alcance,me_gusta,veces_que_se_compartio,visitas_al_perfil,respuestas,navegacion,clics_en_el_enlace,seguimientos,toques_en_stickers,visualizaciones,sentimiento
18333787006124814,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Todos los sueños tienen significado 
Mis sueños:",15,2024-08-13 09:12:00,,Historia de Instagram,,Total,235.0,3,0,,0,283.0,,,,239.0,0.0
18037973585095531,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Muchas gracias a @myacafemx 

Por la coffee experience, la disfruté mucho!",15,2024-08-19 08:15:00,,Historia de Instagram,,Total,327.0,5,0,5.0,0,365.0,,,,348.0,0.0
18301962391162783,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Mya significa SUEÑO
en ruso
Y el café es parte
Importante de mi
vida, cómo los
Sueños!",0,2024-08-19 08:20:00,,Historia de Instagram,,Total,238.0,7,0,3.0,0,254.0,,,,240.0,0.0
18058765306638067,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Recordando mis primeros videos 🤣,12,2024-08-20 18:35:00,,Historia de Instagram,,Total,1433.0,4,0,7.0,0,1370.0,,,,1481.0,0.0
18024890534096696,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Si quieres compartir tu respuesta, ve a mi canal de IG",0,2024-08-21 14:57:00,,Historia de Instagram,,Total,544.0,0,0,8.0,0,567.0,,,,576.0,0.0
18054619522781001,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy tuve 
Un día colorido",0,2024-08-24 17:44:00,,Historia de Instagram,,Total,21867.0,33,0,445.0,1,23058.0,,1.0,,22663.0,0.0
18051318214834129,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Hoy comencé el día reecontrándome con una amiga,0,2024-08-26 12:31:00,,Historia de Instagram,,Total,1212.0,7,0,7.0,1,1138.0,,,,1260.0,0.0
17913888707896068,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-08-26 12:33:00,,Historia de Instagram,,Total,910.0,0,0,7.0,0,923.0,,,,921.0,-2.0
18035120752938962,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Todos los
Sueños 
Tienen 
Significado",0,2024-08-27 16:00:00,,Historia de Instagram,,Total,3444.0,9,0,22.0,1,3621.0,,,,3553.0,0.0
18054237958746936,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-08-28 10:54:00,,Historia de Instagram,,Total,2859.0,8,0,8.0,0,2879.0,,,,2929.0,-2.0
18136866283345597,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Recibí mi primer regalo de cumpleaños que es el lunes,0,2024-08-29 14:36:00,,Historia de Instagram,,Total,1507.0,5,0,6.0,1,1415.0,,,,1551.0,0.0
17850223392245648,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Un Oráculo 
Creado por una 
Amiga muy 
Querida ¡Muchas gracias!",0,2024-08-29 14:38:00,,Historia de Instagram,,Total,1141.0,3,0,4.0,1,1131.0,,,,1158.0,0.0
17844386643286329,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Feliz viernes!,0,2024-08-30 10:31:00,,Historia de Instagram,,Total,6845.0,15,0,84.0,1,7186.0,,,,7070.0,0.0
17989265882537049,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Sábado social!,0,2024-08-31 11:01:00,,Historia de Instagram,,Total,7416.0,10,0,54.0,0,7791.0,,1.0,,7568.0,0.0
18455532748038607,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡No podía faltar 
Mi platillo 
favorito!",0,2024-09-01 10:39:00,,Historia de Instagram,,Total,299.0,1,0,1.0,0,290.0,,,,305.0,0.0
18020603897409684,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Cómo buena mexicana, comienzo a celebrar mi cumpleaños desde antes 🤣",0,2024-09-01 10:39:00,,Historia de Instagram,,Total,648.0,3,0,5.0,2,624.0,,,,667.0,0.0
17989641671533225,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Hasta hubo 
Serenata!",0,2024-09-01 10:39:00,,Historia de Instagram,,Total,387.0,4,0,4.0,1,382.0,,,,398.0,0.0
17868099846128344,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Mi adolescente y 
mi mamá 
me acompañaron",0,2024-09-01 10:39:00,,Historia de Instagram,,Total,326.0,3,0,1.0,0,309.0,,,,330.0,0.0
17844614040286342,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Viva México!,0,2024-09-01 13:19:00,,Historia de Instagram,,Total,445.0,2,0,1.0,0,459.0,,,,460.0,0.0
18029566793207319,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","He tenido
un día 
Bastante 
Surrealista",7,2024-09-01 15:41:00,,Historia de Instagram,,Total,430.0,3,0,2.0,0,435.0,,,,440.0,0.0
18034146800163773,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,7,2024-09-01 15:41:00,,Historia de Instagram,,Total,398.0,2,0,2.0,0,401.0,,,,405.0,-2.0
18019121936231168,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Salud!,7,2024-09-01 15:41:00,,Historia de Instagram,,Total,371.0,2,0,1.0,0,373.0,,,,376.0,0.0
17940813311856039,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,7,2024-09-01 15:41:00,,Historia de Instagram,,Total,359.0,0,0,1.0,0,358.0,,,,360.0,-2.0
18044373451805276,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,7,2024-09-01 15:41:00,,Historia de Instagram,,Total,343.0,2,0,2.0,0,337.0,,,,346.0,-2.0
18070974811566351,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Feliz 
cumpleaños 
A mí!",0,2024-09-02 08:43:00,,Historia de Instagram,,Total,631.0,4,0,3.0,1,606.0,,,,644.0,0.0
17918436815968014,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","El mejor
Regalo,
Pasar tiempo
Con mis
Seres queridos",2,2024-09-02 08:45:00,,Historia de Instagram,,Total,434.0,2,0,,0,323.0,,,,436.0,0.0
18050348785856041,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Muchas 
Gracias por
Este regalo!
@xrosi.cosx",0,2024-09-02 08:47:00,,Historia de Instagram,,Total,435.0,4,0,3.0,0,435.0,,,2.0,444.0,0.0
18324257146198732,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Es un honor ser
Parte de este equipo 🙌
@espaciofim",15,2024-09-03 08:29:00,,Historia de Instagram,,Total,319.0,4,0,3.0,1,332.0,,,4.0,328.0,0.0
17896001588983481,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Vive una gran historia a través de tus sueños!,0,2024-09-04 09:47:00,,Historia de Instagram,,Total,500.0,2,0,1.0,0,487.0,,,,508.0,0.0
18029196935465461,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Buen
Finde!",0,2024-09-06 09:16:00,,Historia de Instagram,,Total,2273.0,6,0,20.0,2,2366.0,,1.0,,2345.0,0.0
18137875198349561,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Todos los sueños tienen significado....
Mis sueños: 👇",10,2024-09-06 14:03:00,,Historia de Instagram,,Total,2842.0,11,1,5.0,1,2280.0,,,,2920.0,0.0
17936136686789609,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",El café te da energía; tus sueños te dan dirección. Despierta a tu realidad interior,0,2024-09-09 09:25:00,,Historia de Instagram,,Total,1223.0,7,0,6.0,0,1173.0,,,,1277.0,0.0
18091409794465970,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Ojalá pronto nos juntemos otra vez!,0,2024-09-09 09:57:00,,Historia de Instagram,,Total,895.0,4,0,,0,913.0,,,,926.0,0.0
18320364307157249,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-09-10 13:17:00,,Historia de Instagram,,Total,2302.0,1,0,6.0,1,2302.0,,,,2344.0,-2.0
18044142211819120,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Para esto te 
Sirve llevar
Un diario de
Sueños!",15,2024-09-11 17:16:00,,Historia de Instagram,,Total,743.0,7,1,4.0,1,751.0,,,,770.0,0.0
18021616280582609,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Estoy lista para dar una clase sobre Trabajo con sueños y marketing para @institutefordreamstudies,0,2024-09-13 09:44:00,,Historia de Instagram,,Total,1621.0,2,0,6.0,0,1672.0,,1.0,,1695.0,0.0
18055221559655345,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Voy a una fiesta, hice lo mejor que pude para parecer de los 90s (Aunque si soy 🤣)",7,2024-09-14 16:23:00,,Historia de Instagram,,Total,2003.0,11,0,24.0,1,1998.0,,,,2082.0,0.0
17923595351951972,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Y hoy tocó fiesta mexicana,0,2024-09-15 18:43:00,,Historia de Instagram,,Total,11531.0,14,0,104.0,1,11795.0,,,,11810.0,0.0
17893572719996262,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Feliz 
Finde!",0,2024-09-20 10:30:00,,Historia de Instagram,,Total,4924.0,7,0,59.0,0,5192.0,,1.0,,5123.0,0.0
18033235319019018,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy por fin 
veré 
Beetlejuice",3,2024-09-22 11:04:00,,Historia de Instagram,,Total,1684.0,6,0,14.0,1,1410.0,,,,1725.0,0.0
18062660713632900,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","But first,
Coffee",0,2024-09-25 10:07:00,,Historia de Instagram,,Total,3570.0,5,0,15.0,0,3675.0,,,,3642.0,0.0
18313632556093128,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Hoy voy a probar 
algo nuevo! ¡Te cuento 
pronto cómo 
me fue! #HyaluronGelNiveaFM

#HyaluronGel",3,2024-09-26 11:51:00,,Historia de Instagram,,Total,583.0,5,0,4.0,1,538.0,,,,596.0,0.0
17928170204949308,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Bonito inicio 
de semana",0,2024-09-30 09:20:00,,Historia de Instagram,,Total,2172.0,4,0,9.0,0,2247.0,,,,2232.0,0.0
18089224099490194,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",A punto de comenzar entrenamiento presencial para a @ekrmexico  y @espaciofim,0,2024-10-02 16:34:00,,Historia de Instagram,,Total,3515.0,8,0,13.0,0,3600.0,,,,3644.0,0.0
17981487989738151,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Hoy me tocó guiar una meditación para conectar con nuestros ancestros en el entrenamiento presencial para @ekrmexico  y @espaciofim,0,2024-10-03 17:11:00,,Historia de Instagram,,Total,3076.0,11,0,10.0,2,3114.0,,,,3168.0,0.0
18032139281065902,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Comencé el día registrando mis sueños y preparándome para explorarlos con el equipo de doulas que estamos capacitando para @ekrmexico  y @espaciofim,0,2024-10-05 08:21:00,,Historia de Instagram,,Total,4362.0,3,0,44.0,0,4251.0,,,,4487.0,0.0
18031144793253352,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Buen inicio 
de semana",0,2024-10-07 09:35:00,,Historia de Instagram,,Total,2089.0,3,0,17.0,0,2180.0,,,,2143.0,0.0
18058075525744993,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Buen
Finde!",0,2024-10-11 13:24:00,,Historia de Instagram,,Total,6287.0,8,0,38.0,0,6589.0,,,,6518.0,0.0
18055208368856161,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Disfrutando
el sábado 😋",0,2024-10-12 16:42:00,,Historia de Instagram,,Total,10792.0,10,0,77.0,1,11414.0,,,,11324.0,0.0
18072412228604454,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Feliz inicio
de semana! Que tus
sueños te
acompañen 🙌",0,2024-10-14 10:55:00,,Historia de Instagram,,Total,6414.0,14,0,39.0,0,6475.0,,,,6545.0,0.0
17936420636923934,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Ya es 
mitad de
semana!",0,2024-10-16 14:21:00,,Historia de Instagram,,Total,2959.0,4,0,32.0,0,3139.0,,,,3119.0,0.0
17936336714920996,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Feliz 
viernes!",0,2024-10-18 07:47:00,,Historia de Instagram,,Total,4127.0,7,0,26.0,2,4397.0,,,,4365.0,0.0
17893072272017102,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Mañana voy
A hacer un live!",5,2024-10-21 17:49:00,,Historia de Instagram,,Total,475.0,3,0,1.0,0,464.0,,,,493.0,0.0
18469262665019419,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡He tenido un par de semanas muy ocupadas, por fin pude tomarme un tiempo para saludarte!",0,2024-10-23 09:14:00,,Historia de Instagram,,Total,5244.0,9,0,47.0,1,5220.0,,,,5383.0,0.0
17853005409265797,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-10-24 16:55:00,,Historia de Instagram,,Total,284.0,3,0,,0,281.0,,,2.0,290.0,-2.0
18341338525127784,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-10-24 16:55:00,,Historia de Instagram,,Total,181.0,0,0,,0,175.0,,,,183.0,-2.0
18009874274462970,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2024-10-24 16:56:00,,Historia de Instagram,,Total,165.0,1,0,1.0,0,168.0,,,,170.0,-2.0
17988814685587971,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Buen 
finde!",0,2024-10-26 15:37:00,,Historia de Instagram,,Total,8236.0,13,0,35.0,2,8511.0,,,,8406.0,0.0
17909068917043831,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Mi época del año favorita!,3,2024-10-31 14:54:00,,Historia de Instagram,,Total,1604.0,4,0,7.0,0,1421.0,,,,1674.0,0.0
17850722472326874,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Día de
disfrutar de
nuestras 
tradiciones",0,2024-11-02 12:44:00,,Historia de Instagram,,Total,11807.0,14,0,61.0,2,12136.0,,,,12336.0,0.0
18072687724546137,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Buen inicio 
de semana",0,2024-11-04 16:27:00,,Historia de Instagram,,Total,3543.0,4,0,36.0,0,3677.0,,,,3674.0,0.0
17846021820326120,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Ya estamos 
a mitad de
semana!",0,2024-11-06 05:57:00,,Historia de Instagram,,Total,4597.0,7,0,18.0,0,4758.0,,,,4811.0,0.0
17927398058857900,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Una hada
madrina me
trajo un regalo
de Brasil
¡Gracias!",0,2024-11-07 09:46:00,,Historia de Instagram,,Total,314.0,1,0,1.0,0,301.0,,,,329.0,0.0
18262427884252572,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,27,2024-11-07 09:47:00,,Historia de Instagram,,Total,185.0,3,0,,0,173.0,,,,186.0,-2.0
18437578432068759,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Puedes poner
atención a
tus sueños!",0,2024-11-07 09:51:00,,Historia de Instagram,,Total,160.0,0,0,,0,150.0,,,,165.0,0.0
18466927309046810,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Festejando a
la bendi! 😺",4,2024-11-08 16:00:00,,Historia de Instagram,,Total,2193.0,8,0,10.0,1,2005.0,,,,2320.0,0.0
17947306166858737,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Buen inicio 
de semana!",0,2024-11-11 10:57:00,,Historia de Instagram,,Total,5384.0,11,0,49.0,1,5510.0,,2.0,,5486.0,0.0
18034270208097835,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Buen
inicio de
semana!",0,2024-11-18 09:25:00,,Historia de Instagram,,Total,3450.0,3,0,38.0,0,3594.0,,,,3548.0,0.0
18047192987026329,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Buen
Finde!",0,2024-11-22 09:13:00,,Historia de Instagram,,Total,5058.0,8,0,55.0,1,5191.0,,,,5167.0,0.0
18084389776543941,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Buen
inicio de
semana!",0,2024-11-25 11:43:00,,Historia de Instagram,,Total,3648.0,8,0,38.0,0,3855.0,,,,3828.0,0.0
18012186923655528,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Tengo cómo práctica publicar un agradecimiento diario durante el mes de Diciembre para empezar el año nuevo con el corazón lleno de gratitud. 

¡Comienzo agradeciendo que me sigues!

¿Tu qué agradeces hoy?",0,2024-12-01 12:11:00,,Historia de Instagram,,Total,6064.0,16,0,30.0,1,6003.0,,,,6211.0,0.0
18029112029430221,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy agradezco todos los sueños, los míos, los de ustedes, los que recordamos, los que olvidamos... porque son parte de nosotros.

¿Tu qué agradeces hoy?",0,2024-12-02 12:21:00,,Historia de Instagram,,Total,2222.0,9,0,13.0,1,2264.0,,,,2309.0,0.0
18129623137379024,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","#31díasdegratitud

Día 3:
Hoy doy gracias por todos los momentos felices junto a mis seres queridos. 

¿Tu por qué das gracias hoy?",3,2024-12-03 14:53:00,,Historia de Instagram,,Total,2693.0,2,0,12.0,1,2361.0,,,,2859.0,0.0
18050136700849085,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy agradezco ser mamá, aún con todo lo difícil que resulta a veces.

Foto de hace 7 años, cuando tenía el pelo azul.

¿Tu qué agradeces hoy?",0,2024-12-04 14:24:00,,Historia de Instagram,,Total,8147.0,7,0,51.0,0,7999.0,,,,8307.0,0.0
18476568439050058,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy agradezco mi amistad de casi 30 años(!!!) con @monica_tay_reznor  no me alcanza un post para contar todo lo que hemos vivido juntas. Tqm amiga.

¿Tu qué agradeces hoy?",0,2024-12-05 14:50:00,,Historia de Instagram,,Total,10516.0,10,0,50.0,0,10645.0,,,2.0,10801.0,0.0
18028316393423197,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy agradezco ser parte de @ekrmexico  y de su espacio formativo @espaciofim  pero sobre todo, caminar este camino a lado de @wilka_roig  quién siempre es una gran inspiración y apoyo para mí, y @dra.sandra.reyes  que siempre me impulsa a ser mejor e igualmente es un gran apoyo. ¡Las quiero mucho!

¿Tu qué agradeces hoy?",0,2024-12-06 16:48:00,,Historia de Instagram,,Total,7047.0,5,0,12.0,0,7037.0,,,,7195.0,0.0
18049677059509780,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy agradezco la presencia en mi vida de mi perrisobrina, está bien esponjosita y me gusta mucho acariciarla.... Me da mucha ternura su alegría por cosas simples, cómo salir a pasear y que se toma muy en serio su papel de guardiana. 🐕

¿Tu qué agradeces hoy?",0,2024-12-07 17:49:00,,Historia de Instagram,,Total,5790.0,8,0,10.0,0,5708.0,,,,5919.0,0.0
18054681259789966,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy agradezco todo el apoyo que me brindan en la maternidad @titeresdeluna  Ginna Vazkez y @cgaribi (no tenemos foto!).

¡Las quiero y nos vemos en la posada!",0,2024-12-09 07:47:00,,Historia de Instagram,,Total,9067.0,5,0,23.0,0,9170.0,,,5.0,9264.0,0.0
18049951523043479,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy agradezco que, en abril pasado, ¡me invitaron a las oficinas de Meta en México! Fue una gran experiencia. ¿Tu qué 
agradeces hoy?",0,2024-12-10 11:13:00,,Historia de Instagram,,Total,4719.0,6,0,25.0,1,4688.0,,,,4790.0,0.0
17927459429877806,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-12-11 12:46:00,,Historia de Instagram,,Total,7010.0,6,0,35.0,0,7030.0,,,,7164.0,-2.0
18130625467381900,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy doy las gracias por todos los creadores de contenido que he tenido la oportunidad de conocer y con los que he podido convivir y aprender mucho de ellos.

¿Tu qué agradeces hoy? @saga_amiga 
@tejiendocontax 
@isabelninna 
@jacqui_gonzd 
@soydominik__05  Y me faltaron en la foto
@kristiangabriel 
@los_paisajes_de_ali 
@koketinashow 
@rickyklehr 
@recorriendomitierra",0,2024-12-12 13:24:00,,Historia de Instagram,,Total,7372.0,6,0,8.0,2,2348.0,,,2.0,7579.0,0.0
18469601890008634,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy agradezco la oportunidad que tuve de asistir a Vidcon y por todo lo que aprendí de grandes creadores de contenido.

¿Tu qué agradeces hoy?",0,2024-12-13 15:48:00,,Historia de Instagram,,Total,12558.0,6,0,48.0,0,12268.0,,,,12818.0,0.0
17952733112894000,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy agradezco la coffee experience a la que me invitaron en @myacafemx  y a las hermosas fotos que me sacó @los_paisajes_de_ali 

¿Tu qué agradeces hoy?",0,2024-12-14 19:32:00,,Historia de Instagram,,Total,4332.0,3,0,11.0,0,4372.0,,,,4587.0,0.0
17930912726966523,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy agradezco que mi bendi se tome el tiempo de explicarme los memes, aunque se ría de mí en el proceso.

¿Tu qué agradeces? *foto aprobada
por la bendi",0,2024-12-15 19:49:00,,Historia de Instagram,,Total,6018.0,7,0,21.0,0,5701.0,,,,6152.0,0.0
18130376785376107,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Ustedes no saben, pero doy clases a niños de primaria. Este año hicimos cortometrajes de stop motion, un audio cuento, un podcast, hemos ido a un programa de radio y estamos por lanzar un canal de Youtube.

Hoy agradezco la oportunidad que tengo de aprender tanto de mis alumnos.

¿Tu qué agradeces hoy?",0,2024-12-17 08:56:00,,Historia de Instagram,,Total,5285.0,10,0,32.0,1,5270.0,,,,5423.0,0.0
18335888701154826,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Porque no se vive sólo de sueños, hoy agradezco haber tomado la decisión de certificarme en Data Science y Machine Learning.

¿Tu qué agradeces hoy?",0,2024-12-18 10:09:00,,Historia de Instagram,,Total,504.0,3,1,2.0,1,508.0,,,,530.0,0.0
18110758576444330,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Estoy pensando en hacer una cuenta nueva sobre tecnología y programación.,0,2024-12-18 10:17:00,,Historia de Instagram,,Total,330.0,1,0,2.0,0,318.0,,,,337.0,0.0
18126294244401493,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Agradezco la
oportunidad de
viajar.

¿Tu qué agradeces hoy?",0,2024-12-19 14:35:00,,Historia de Instagram,,Total,5638.0,10,0,26.0,1,5580.0,,,,5738.0,0.0
17858411922264085,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy agradezco que, después de años de estar grabando videos en la calle, finalmente encontré cómo integrarlos a mi contenido.

¿Tu qué agradeces hoy?",0,2024-12-20 18:25:00,,Historia de Instagram,,Total,1112.0,6,0,5.0,0,1050.0,,,,1173.0,0.0
17874059664236030,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Aquí una muestra.👇,15,2024-12-20 18:26:00,,Historia de Instagram,,Total,794.0,3,0,1.0,1,804.0,,,,815.0,0.0
18070754068660432,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy agradezco la clase para hacer mole a la que fui !

¿Tu qué agradeces hoy?",0,2024-12-22 13:54:00,,Historia de Instagram,,Total,11464.0,5,0,29.0,0,10993.0,,,,11712.0,0.0
18262075210265584,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Feliz Navidad!,0,2024-12-24 11:50:00,,Historia de Instagram,,Total,7994.0,6,0,54.0,0,8634.0,,,,8477.0,0.0
17890648578147542,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy es un buen sábado para no hacer nada...
¡Aunque sea Miércoles!",0,2024-12-25 16:50:00,,Historia de Instagram,,Total,9136.0,14,0,42.0,1,9011.0,,,,9335.0,0.0
17924417397005932,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Todos los sueños tienen significado

Mis sueños:",15,2024-12-27 10:57:00,,Historia de Instagram,,Total,1284.0,3,0,4.0,0,1270.0,,,,1307.0,0.0
18384603337106889,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Feliz último fin de semana del año!,5,2024-12-28 16:31:00,,Historia de Instagram,,Total,736.0,2,0,3.0,0,741.0,,,,763.0,0.0
17864196498297450,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2024-12-31 09:31:00,,Historia de Instagram,,Total,471.0,2,0,1.0,0,483.0,,,,489.0,-2.0
