Identificador de la publicación,Identificador de la cuenta,Nombre de usuario de la cuenta,Nombre de la cuenta,Descripción,Duración (segundos),Hora de publicación,Enlace permanente,Tipo de publicación,Comentario sobre los datos,Fecha,Alcance,Me gusta,Veces que se compartió,Visitas al perfil,Respuestas,Navegación,Clics en el enlace,Seguimientos,Toques en stickers,Visualizaciones,sentimiento,hora_de_publicacion,alcance,me_gusta,veces_que_se_compartio,visitas_al_perfil,respuestas,navegacion,clics_en_el_enlace,seguimientos,toques_en_stickers,visualizaciones,sentimiento_score,fecha,nombre_archivo,objeto_principal,color_dominante,emocion_primaria,categoría
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-01-06,IMG_20230106_211343_940.jpg,magnetic_compass,#464855,angry,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-01-06,IMG_20230106_211333_090.jpg,golfcart,#666b7c,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-01-06,IMG_20230106_211322_851.jpg,cowboy_hat,#5c6374,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-01-06,IMG_20230106_211205_437.jpg,mailbox,#55787a,fear,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-01-06,IMG_20230106_211153_582.jpg,ice_lolly,#52646a,fear,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-01-06,IMG_20230106_143840_679.jpg,packet,#5c5d6b,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-01-03,IMG_20230103_203624_503.jpg,plate,#5c697b,angry,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-01-01,IMG_20230101_203517_057.jpg,safety_pin,#425c81,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-01-01,IMG_20230101_181738_189.jpg,pizza,#5c5f61,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-01-01,IMG_20230101_173236_089.jpg,red_wine,#747382,fear,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-04-29,IMG_20230429_004509_286.JPG,web_site,#f7f8f8,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-01,img_20230501_122655_980.JPG,web_site,#a7a7b2,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-03,img_20230503_061407_982.JPG,patio,#666a72,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-03,img_20230503_091511_037.JPG,iPod,#5e6667,fear,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-04,img_20230504_155609_956.JPG,golfcart,#7e7b82,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-05,IMG_20230505_094107_425.JPG,turnstile,#737c8c,surprise,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-07,img_20230507_094152_08.JPG,web_site,#52565f,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-09,IMG_20230509_072408_769.JPG,web_site,#616164,angry,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-09,img_20230509_132611_559.JPG,web_site,#579995,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-09,img_20230509_202035_751.JPG,web_site,#708b9c,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-10,img_20230510_105830_075.JPG,seat_belt,#8a8496,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-15,img_20230515_122925_105.JPG,doormat,#767a92,fear,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-22,img_20230522_154957_674.JPG,web_site,#ae8a9a,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-22,img_20230522_15123_340.JPG,web_site,#a96d86,sad,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-22,img_20230522_155215_156.JPG,web_site,#f08f71,surprise,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-22,img_20230522_155216_818.JPG,envelope,#e9b3a5,sad,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-22,img_20230522_155219_090.JPG,envelope,#bcb4cc,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-22,img_20230522_155225_104.JPG,envelope,#e8b9af,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-24,img_20230524_070847_481.JPG,web_site,#cdcdcd,angry,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-25,img_20230525_104901_188.JPG,envelope,#b59f9b,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-25,img_20230525_154700_505.JPG,jean,#79636b,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-05-29,img_20230529_074542_247.JPG,web_site,#887b83,fear,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-06-03,img_20230603_141547_588.JPG,web_site,#a19da5,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-06-12,img_20230612_185252_158.JPG,digital_clock,#984770,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-06-12,img_20230612_210230_415.JPG,web_site,#814b74,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-06-13,img_20230613_092135_179.JPG,web_site,#8c958e,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-06-14,img_20230614_120811_894.JPG,web_site,#858084,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-06-16,img_20230616_115900_899.JPG,quill,#989ba9,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-06-22,img_20230622_104432_732.JPG,packet,#70727d,sad,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-07-10,img_20230710_093034_055.JPG,envelope,#aca5ae,angry,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-07-14,img_20230714_174025_731.JPG,envelope,#9b5b75,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-07-17,IMG_20230717_200826_252.JPG,web_site,#f1eef1,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-07-19,IMG_20230719_095046_340.JPG,web_site,#d0d0da,fear,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-07-20,IMG_20230720_173636_071.JPG,web_site,#812b57,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-07-20,IMG_20230720_173637_701.JPG,web_site,#aa5d7e,fear,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-07-20,IMG_20230720_173638_825.JPG,web_site,#a04c6f,fear,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-07-20,IMG_20230720_173649_077.JPG,web_site,#a25071,angry,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-07-21,IMG_20230721_193331_027.JPG,Bouvier_des_Flandres,#5f606e,fear,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-07-21,IMG_20230721_194103_803.JPG,hair_slide,#787a87,sad,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-07-22,IMG_20230722_082353_222.JPG,envelope,#6e6976,sad,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-07-22,IMG_20230722_091940_212.JPG,library,#706576,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-07-27,IMG_20230727_204800_793.JPG,web_site,#cecdcf,surprise,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-08-03,IMG_20230803_143127_552.JPG,web_site,#753966,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-08-08,IMG_20230808_194851_186.JPG,web_site,#6d2f5e,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-08-10,IMG_20230810_101951_474.JPG,web_site,#6492c6,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-08-10,IMG_20230810_160457_093.JPG,stole,#5d5e6f,surprise,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-08-12,IMG_20230812_214312_621.JPG,pencil_box,#594a6f,fear,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-08-14,img_20230814_123530_258.JPG,web_site,#b7b8b9,angry,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-08-31,img_20230831_150332_484.JPG,web_site,#bdb7bc,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-01,img_20230901_192630_079.JPG,web_site,#a58a58,sad,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-02,img_20230902_115445_382.JPG,consomme,#728796,sad,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-03,img_20230903_104131_270.JPG,web_site,#838d95,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-03,img_20230903_104230_105.JPG,web_site,#8a9bad,sad,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-03,img_20230903_104241_435.JPG,web_site,#998883,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-03,img_20230903_104252_723.JPG,web_site,#7d7691,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-03,img_20230903_104309_535.JPG,envelope,#9e4e72,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-07,img_20230907_184339_257.JPG,home_theater,#696456,fear,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-10,img_20230910_124252_716.JPG,brassiere,#9495a7,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-10,img_20230910_174741_622.JPG,fire_screen,#949ca0,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-10,img_20230910_210112_254.JPG,toyshop,#898a96,fear,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-12,img_20230912_145923_671.JPG,web_site,#a78a53,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-13,img_20230913_091736_225.JPG,web_site,#628479,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-18,img_20230918_132526_627.JPG,web_site,#f0ecf0,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-19,img_20230919_211326_765.JPG,packet,#585d5e,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-19,img_20230919_224225_448.JPG,web_site,#8a756b,sad,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-22,img_20230922_112624_757.JPG,sunglasses,#8993a8,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-26,img_20230926_155613_230.JPG,web_site,#cdcfd6,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-09-29,img_20230929_105901_289.JPG,envelope,#a5c9d9,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-10-01,img_20231001_110448_650.JPG,sunglasses,#9aa2b6,sad,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-10-02,img_20231002_111757_68}2.JPG,web_site,#6a1d51,angry,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-10-02,img_20231002_112036_587.JPG,web_site,#732957,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-10-02,img_20231002_195655_366.JPG,web_site,#415352,happy,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-10-04,img_20231004_145727_231.JPG,menu,#8999a2,neutral,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-10-05,img_20231005_144335_085.JPG,web_site,#867a8b,sad,<NA>
nan,nan,<NA>,<NA>,<NA>,nan,<NA>,<NA>,<NA>,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023-10-14,img_20231014_183052_868.JPG,night_snake,#5e5d74,fear,<NA>
